,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
194,sentence-t5-xl,,,,,66.48297619623183,,,39.397,,,,,,,,,,,,,,,,,,,,,75.86314484331535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.09478672985783,31.738619278159536,25.65825388662526,,,,,,,,,,,,,,,93.13727569221713,,62.591595760618404,,,,,,,,,,15.966,,79.97772392974231,79.01729005661066,88.80436421944282,84.3295761627281,88.89098990959154,50.95498022342105,,,83.92987130232214,,,,,,,,,91.44235917485692,,,,,,,,,54.772,20.981670318704513,,70.94940000000001,,,,85.85801141070209,,,,,,,,,
195,sentence-t5-xxl,,,,,38.905580576458135,,,39.847,,,,,,,,,,,,,,,,,,,,,83.24518195666728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0995260663507,38.239213236452215,69.67552118359113,,,,,,,,,,,,,,,94.54494687426664,,64.01497028537196,,,,,,,,,,17.173,,80.46877899403398,78.84633095838922,88.93834486158684,84.85684801116044,89.31982869751906,89.46272351246337,,,84.01139141474803,,,,,,,,,88.91333217815992,,,,,,,,,59.480999999999995,,,13.790144857405833,,,,86.01198098811132,,,,,,,,,
196,voyage-code-3,,,,,67.26870000000001,55.910000000000004,57.944700000000005,,,,,,,41.6871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4768,36.7373,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1959,74.4819,86.321,79.9945,86.4802,89.4163,67.0711,,84.77,,,,,,,,,93.4651,62.03530000000001,97.16799999999999,,,,,,,,,,62.958999999999996,,,,85.9149,,,,,,,,,
197,sentence-t5-large,,,,,66.15820626472855,,,39.271,,,,,,,,,,,,,,,,,,,,,71.09667114459384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.42654028436019,31.33479963331417,23.991323496446324,,,,,,,,,,,,,,,91.52521038609842,,59.68557250820892,,,,,,,,,,15.376999999999999,,80.33862272962334,79.11038370962655,87.32740632069934,83.17025300846403,88.27564644599094,44.426764759714096,,,85.35933660491871,,,,,,,,,89.01523683116712,,,,,,,,,46.107,16.297119588135132,,71.73479999999999,,,,86.1430883829369,,,,,,,,,
198,LENS-d8000,,,,,93.6865671641791,,,76.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.14324142568931,,,,,,,,,,,,,,,,,,,,,,,,,,,28.538000000000004,,83.30200195593044,80.98590815911939,87.34287142701457,84.38843815801556,89.74723322749233,90.86953801008369,,,88.46646307403641,,,,,,,,,96.99637561187771,,,,,,,,,77.17500000000001,,,92.3681640625,,,,87.37453072241573,,,,,,,,,
199,LENS-d4000,,,,,93.61194029850746,,,77.31700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.64694014794888,,,,,,,,,,,,,,,,,,,,,,,,,,,27.511999999999997,,83.8127407315392,79.06871408688198,86.54428612066569,84.31789230181545,89.69254612113068,91.55107309513775,,,88.21684368202543,,,,,,,,,96.9830495771001,,,,,,,,,69.733,,,92.28515625,,,,87.50024399984746,,,,,,,,,
200,bge-en-icl,,,,,93.1492537313433,,,83.07967801208441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.92535305985204,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25865384510787,,83.86733787791422,78.14269330480724,86.58640009300751,82.8292579957437,87.77203714228862,91.24736138013424,,,88.42076443255168,,,,,,,,,97.26819027722253,,,,,,,,,79.07987651251462,,,93.173828125,,,,87.8635519535718,,,,,,,,,
201,gme-Qwen2-VL-7B-Instruct,,,,,77.61194029850746,,,64.596,,,,,,,,,,,,,,,,79.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.68628110289174,,,,,,,,,,,,,,,,,,,,,,,,,,,27.378000000000004,,75.34808277034776,77.24549887905519,80.98090253728394,76.36798509005328,84.47549220803403,88.67251952242073,,77.14577975930179,83.10901632378086,,,,,,,,,97.86562522779887,,,,,,,66.54177017978034,,52.60399999999999,,,86.564,,,,84.5858781355044,,,,,,,,,
202,Zeta-Alpha-E5-Mistral,,,,,77.76119402985074,,,65.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.31338264963013,,,,,,,,,,,,,,,,,,,,,,,,,,,20.86,,81.88046945336663,78.63991285161867,87.12110799581852,83.55263671417923,90.09569633194636,91.43471625912765,,,88.27561759951514,,,,,,,,,95.43878917155146,,,,,,,,,83.67999999999999,,,75.87890625,,,,87.91825594329686,,,,,,,,,
203,gme-Qwen2-VL-2B-Instruct,,,,,72.55223880597015,,,61.524,,,,,,,,,,,,,,,,78.34299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6492938802959,,,,,,,,,,,,,,,,,,,,,,,,,,,23.172,,73.98553311584509,72.05290668592296,84.4847436140129,77.91329577609622,87.62293916855751,88.78668529808967,,76.83296022489624,83.3985199217591,,,,,,,,,97.73324334051959,,,,,,,66.73038448968596,,59.243,,,88.7576,,,,84.05164646221583,,,,,,,,,
204,gte-base-en-v1.5,29.134999999999998,,,,74.7910447761194,,,63.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.397222222222224,,,,,,77.66644250168123,,,,,,,,,,,,,,,,,,,,,,,,,,,21.918000000000003,,79.36960687383745,74.38364712099211,84.70630905216271,80.10314039230198,87.16293477217867,90.63701653633909,,,86.03947178806887,,,,,,,,,95.0021236766459,,,,,,,,,73.13499999999999,,,83.978,,,,85.51101933260743,,,,,,,,,
205,cde-small-v2,,,,,86.01490000000001,,,74.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7902,,,,,,,,,,,,,,,,,,,,,,,,,,,22.847,,79.01310000000001,80.3531,86.0453,82.9681,88.06540000000001,88.9498,,,87.7139,,,,,,,,,97.2412,,,,,,,,,80.55,,,81.4014,,,,86.39949999999999,,,,,,,,,
206,mxbai-embed-2d-large-v1,,,,,74.76119402985074,,,63.629000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.86684599865501,,,,,,,,,,,,,,,,,,,,,,,,,,,22.782,,82.04792579356291,78.76929696642694,90.39810997063387,85.44794976383963,90.01162604967037,88.80244555668372,,,89.19783009521629,,,,,,,,,96.07646831090695,,,,,,,,,68.637,,,71.5268,,,,85.53503846009764,,,,,,,,,
207,LLM2Vec-Meta-Llama-3-8B-Instruct-mntp-supervised,,,,,79.94029850746269,,,62.778999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.80497646267652,,,,,,,,,,,,,,,,,,,,,,,,,,,22.961000000000002,,83.9379272617096,79.26752176661364,84.8327309083665,82.9394255552954,88.08995363382608,89.57796559847532,,,88.0472708354572,,,,,,,,,95.09301057928796,,,,,,,,,80.337,,,70.5856,,,,86.56353001037664,,,,,,,,,
208,sentence-t5-base,,,,,39.09785698177479,,,44.846000000000004,,,,,,,,,,,,,,,,,,,,,55.131353186902196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.20853080568719,35.642629923418795,22.36104138318092,,,,,,,,,,,,,,,89.73207454256493,,55.431827480542985,,,,,,,,,,14.155000000000001,,80.18231249099851,78.0511871449349,85.84897342040492,82.18926664662587,87.45860981918769,38.69374269965659,,,85.52030817522575,,,,,,,,,91.22814257221482,,,,,,,,,40.699000000000005,,,14.328836562980976,,,,86.04575990028458,,,,,,,,,
209,ember-v1,,,,,76.05970149253731,,,64.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4142568930733,,,,,,,,,,,,,,,,,,,,,,,,,,,19.580000000000002,,81.74697270664319,78.51011398910948,86.62037823380983,83.05697553913335,88.38581627185445,87.90311138579116,,,87.76870289783061,,,,,,,,,96.83057412333741,,,,,,,,,64.13799999999999,,,71.4178,,,,85.9835303311168,,,,,,,,,
210,gte-modernbert-base,,,,,77.4776,,,74.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1849,,,,,,,,,,,,,,,,,,,,,,,,,,,20.44,,75.7607,74.82130000000001,86.6355,78.7583,85.3865,88.3035,,,85.4068,,,,,,,,,97.4055,,90.876,,,,,,,75.748,,,81.5381,,,,83.33930000000001,,,,,,,,,
211,LLM2Vec-Sheared-LLaMA-mntp-supervised,,,,,77.41791044776119,,,51.663000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.58170813718897,,,,,,,,,,,,,,,,,,,,,,,,,,,17.957,,82.25303886615637,78.27678362978094,85.5228883863618,82.48847836687274,88.76235312662311,90.10224405448504,,,87.15751321128134,,,,,,,,,96.24728474711715,,,,,,,,,80.411,,,69.92240000000001,,,,86.227146559573,,,,,,,,,
212,cde-small-v1,,,,,87.02985074626866,,,71.99600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.60390047074647,,,,,,,,,,,,,,,,,,,,,,,,,,,21.781,,77.44919890597407,74.2212823495219,86.12368715292688,78.88155361224834,87.5038962579188,89.68436656381257,,,85.54441587714372,,,,,,,,,95.30006120252773,,,,,,,,,79.38199999999999,,,72.7734375,,,,85.88088882163336,,,,,,,,,
213,voyage-large-2,,,,,67.7761,58.3721,58.164300000000004,,,,,,,41.2579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4324,35.8555,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7786,72.9377,83.1122,77.2145,85.2954,88.77239999999999,,,84.7834,,,,,,,,,93.2865,58.4565,,,,,,,,,,,64.7559,,,,84.8074,,,,,,,,,
214,Titan-text-embeddings-v2,,,,,78.15342747303838,,,51.312000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.73596001951554,,,,,,,,,,,,,,,,,,,,,,,,,,,21.979000000000003,,76.49462277620303,74.99867664033701,87.9128142106699,82.25544088807465,87.87150169810872,74.00979227555564,,,81.9481311864648,,,,,,,,,92.91719494015508,,,,,,,,,80.746,38.24701279346904,,74.5162,,,,85.71776365526502,,,,,,,,,
215,modernbert-embed-base,,,,,78.13432835820896,,,48.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.83322125084062,,,,,,,,,,,,,,,,,,,,,,,,,,,18.587,,79.92900705478993,77.61671419416626,86.13305071688859,81.26767916144169,88.25330888676139,87.61577496386343,,,86.96704639052885,,,,,,,,,92.03642221694545,,,,,,,,,84.147,,,67.4560546875,,,,86.21246419992926,,,,,,,,,
216,voyage-finance-2,,,,,72.8955,57.776,57.073499999999996,,,,,,,40.8104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2663,35.4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.96990000000001,67.8601,80.75139999999999,72.5824,79.0754,86.527,67.1391,,75.6297,,,,,,,,,80.86240000000001,57.813199999999995,,,,,,,,,,,61.8457,,,,84.18480000000001,,,,,,,,,
217,bge-small-en,,,,,74.34328358208955,,,58.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.83053127101547,,,,,,,,,,,,,,,,,,,,,,,,,,,20.191,,79.2463589100662,78.36856568042397,81.85436343502379,80.85052504637808,86.46858500002092,85.70951402743276,,,84.8853341842566,,,,,,,,,96.54142419791388,,,,,,,,,73.164,,,68.8394,,,,83.83585648120315,,,,,,,,,
218,Hinvec,,,,,,,,,,,19.4711,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3354,,,10.781192487046633,6.981016666666666,98.81412499999999,55.165,,,,,,,,,,,,,,,,,,,57.379999999999995,,92.45609999999999,,,,,,,,,,,,,,,,,60.7006,,,,,,15.75472380952381,,,,,,,,,,,,,60.5507,,,,,,,,,,,,,,,,,,,,,,,,,,53.35535,,,64.48185,
219,multi-qa-MiniLM-L6-cos-v1,21.796,,,,60.677187499999995,,,,,,,,,,,,,,,,,,,,,,,,8.784505319023179,,,,,,,,,,,,,,,,,,,,,,,,,11.101333333333335,,,,75.61611374407583,27.268380581314165,27.812264705882356,,,,,,,,,,,,,,,87.95685377814834,,57.47513258947661,,,,,,,,,,15.78,,70.0404,64.3841,76.4063,69.3252,80.1834,34.53303636363636,,,75.9837,,,,,,,,,93.84479999999999,,,,,,,,,55.796,,,,,,,,,,,,,,,,
220,gtr-t5-xxl,,,,,67.29850746268656,,,53.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.60860793544049,,,,,,,,,,,,,,,,,,,,,,,,,,,15.881,,74.29383974498337,70.1248199396564,82.71549276218907,78.24131910280873,86.2584908454127,85.18454365763111,,,77.72574493807944,,,,,,,,,95.68031991336099,,,,,,,,,51.903,,,68.4844,,,,85.1341871186482,,,,,,,,,
221,gtr-t5-xl,,,,,61.999308628948015,,,52.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.999090153882673,,,,,,,,,,,,,,,,,,,,,,,,,,,15.708,,73.62503612794212,69.10584816006707,81.81723080195181,77.06598351608042,86.00886559584634,46.14156560085977,,,77.64987371874676,,,,,,,,,95.45377318094498,,,,,,,,,60.087,18.539287358507657,,67.55579999999999,,,,85.13527261010519,,,,,,,,,
222,LLM2Vec-Llama-2-7b-chat-hf-mntp-unsup-simcse,,,,,76.91044776119402,,,47.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.83994620040349,,,,,,,,,,,,,,,,,,,,,,,,,,,10.001,,71.76588896280093,65.3943089429597,79.26435573752327,72.98102120833857,82.72040157931015,86.69902762920725,,,78.32422438643496,,,,,,,,,87.57401607596607,,,,,,,,,60.672000000000004,,,71.8126,,,,80.94267715916922,,,,,,,,,
223,LLM2Vec-Meta-Llama-3-8B-Instruct-mntp-unsup-simcse,,,,,75.70149253731343,,,51.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.01344989912575,,,,,,,,,,,,,,,,,,,,,,,,,,,10.388,,72.15850185456762,61.59518395985063,79.71131323749228,72.10974664733891,82.17899407125657,85.44343473477939,,,77.44151296326804,,,,,,,,,88.1421623503371,,,,,,,,,63.343,,,71.8488,,,,79.29963896460292,,,,,,,,,
224,gtr-t5-base,,,,,69.32835820895522,,,50.827999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.05110961667786,,,,,,,,,,,,,,,,,,,,,,,,,,,14.000000000000002,,71.44730243032524,68.59358272758398,79.09019447848391,74.64141703710193,84.84757279716068,85.79615701004482,,,79.57572102026641,,,,,,,,,94.54933848900441,,,,,,,,,56.047000000000004,,,12.610869387810816,,,,84.77048332956029,,,,,,,,,
225,gtr-t5-large,,,,,61.283418659330245,,,52.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.270975908857157,,,,,,,,,,,,,,,,,,,,,,,,,,,15.506,,73.39148682744103,70.33026062698798,82.19443204826278,77.16269014670296,86.31247335070002,42.31153505668454,,,77.60134889468367,,,,,,,,,95.05365589236206,,,,,,,,,56.681000000000004,,,68.6532,,,,84.89356590044765,,,,,,,,,
226,LLM2Vec-Sheared-LLaMA-mntp-unsup-simcse,,,,,72.92537313432835,,,43.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.99327505043712,,,,,,,,,,,,,,,,,,,,,,,,,,,5.531,,69.34396953516386,60.094374065360746,72.51503781013379,66.6954698644186,77.69462578028768,81.67242768943406,,,73.36074244064153,,,,,,,,,77.36426466374054,,,,,,,,,56.041,,,68.405,,,,77.72774861009667,,,,,,,,,
227,nb-sbert-base,,,,,,,,,,,,,,,51.743300000000005,,,,,,,,,,,,,50.044999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.10045,,,,,,,,62.756699999999995,92.3246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.230450000000005,,,,,,,,,,,,30.6823,,,,,,,,,,45.981,,,,,,,,,,
228,cadet-embed-base-v1,23.612,,,,,,,56.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.896,,,,,,,,,,,,38.25,92.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09,,,,,,,,,,,,,,,,,,,,,85.74199999999999,,,,,,,80.55499999999999,,,,,,,,,,,,,,,,
229,xlm-roberta-ua-distilled,,,,,,,,,,,76.48666666666666,86.82945,,,,,,,,,,,,,,,,,,,,,,,40.9705157635468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.20688846153847,,,,,,,,,,,,,,,,,,,,,,,,40.4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0167,,,,,,,,,,,,,,,
230,bge-m3-unsupervised,26.156000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.131888888888895,,,,,,66.32985000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7119,91.193,,,
231,Solon-embeddings-mini-beta-1.1,,,,73.5228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.128,43.6159,59.556200000000004,,,,,,,,,,,,,,,,,65.02289999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,stella-large-zh-v3-1792d,,,,,61.60915,,,,,,,,,,,,,,,,,,,82.44399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.00235,,,,,,,,,,,,,,,,,52.413599999999995,,,,,,,,,,,,,,,,,,,82.80278693241074,,,,,,,,,,,,,,,,,66.37886004738723,,,,,,,,,,,,,,,,,,
233,stella-base-zh-v3-1792d,,,,,62.8258,,,,,,,,,,,,,,,,,,,80.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.11485,,,,,,,,,,,,,,,,,51.97609999999999,,,,,,,,,,,,,,,,,,,83.05000687568048,,,,,,,,,,,,,,,,,66.48634798223672,,,,,,,,,,,,,,,,,,
234,bge-base-zh-v1.5,16.189,,,,59.6948,,,,,,,,,,,,,,,,,,,74.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.184222222222223,,,,,,38.7738,,,,,,,,,,,,,,,,,52.23405000000001,,,,,,,,,,,,,,,,,,,78.3059741794318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,bge-large-zh-v1.5,15.417,,,,59.5647,,,,,,,,,,,,,,,,,,,73.35199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.280555555555555,,,,,,40.20245,,,,,,,,,,,,,,,,,52.8562,,,,,,,,,,,,,,,,,,,78.69852268407135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,MicroLlama-text-embedding,,,,,73.80605965673878,56.81659433257183,49.94804999366301,35.442,,,,,,32.876466058527356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.05648957632818,34.17461183286095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Dmeta-embedding-zh-small,,,,,62.61595,,,,,,,,,,,,,,,,,,,75.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.28305,,,,,,,,,,,,,,,,,53.680749999999996,,,,,,,,,,,,,,,,,,,79.0869194735025,,,,,,,,,,,,,,,,,66.1093201711458,,,,,,,,,,,,,,,,,,
238,FRIDA,,,,,,,,,,,,,,,,,,64.6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.49145,,,,,,,,,,,,,,,,,,,,,,,,,,77.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4507,,,,,,,,,,,,,,,,,
239,gte-base-zh,,,,,58.285849999999996,,,,,,,,,,,,,,,,,,,75.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.49675,,,,,,,,,,,,,,,,,51.89285,,,,,,,,,,,,,,,,,,,81.46211495319093,,,,,,,,,,,,,,,,,66.36295416100998,,,,,,,,,,,,,,,,,,
240,zpoint_large_embedding_zh,,,,,62.809000000000005,,,,,,,,,,,,,,,,,,,89.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.34482829304406,,,,,,,,,,,,,,,,,69.29054152015013,,,,,,,,,,,,,,,,,,
241,BERTA,,,,,,,,,,,,,,,,,,73.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9642,,,,,,,,,,,,,,,,,,,,,,,,,,75.1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7363,,,,,,,,,,,,,,,,,
242,piccolo-base-zh,,,,,59.09519999999999,,,,,,,,,,,,,,,,,,,84.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4935,,,,,,,,,,,,,,,,,51.0134,,,,,,,,,,,,,,,,,,,70.6045637565602,,,,,,,,,,,,,,,,,66.45779474032288,,,,,,,,,,,,,,,,,,
243,gte-large-zh,,,,,56.4368,,,,,,,,,,,,,,,,,,,88.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.868850000000005,,,,,,,,,,,,,,,,,51.735350000000004,,,,,,,,,,,,,,,,,,,79.68425102631514,,,,,,,,,,,,,,,,,65.8563449629786,,,,,,,,,,,,,,,,,,
244,xiaobu-embedding-v2,,,,,,,,,,,,,,,,,,,,,,,,89.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45460659045055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.05184068558792,,,,,,,,,,,,,,,,,69.03398835347575,,,,,,,,,,,,,,,,,,
245,Conan-embedding-v1,,,,,,,,,,,,,,,,,,,,,,,,92.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.13718897108272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.24426700767087,,,,,,,,,,,,,,,,,68.35595092507496,,,,,,,,,,,,,,,,,,
246,bge-small-zh-v1.5,14.893999999999998,,,,56.790699999999994,,,,,,,,,,,,,,,,,,,70.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.994555555555555,,,,,,37.01875,,,,,,,,,,,,,,,,,49.12665,,,,,,,,,,,,,,,,,,,76.73034692358996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,text2vec-base-chinese,9.699,,,,60.37045,,,,,,,,,,,,,,,,,,,44.806000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.608388888888889,,,,,,35.8539,,,,,,,,,,,,,,,,,50.97085,,,,,,,,,,,,,,,,,,,79.29571136543504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,MiniCPM-Embedding,,,,,,,,64.65,,,,,,,,,,,,,,,,92.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.32,,,,,,,,,,,,,,,,
249,piccolo-large-zh-v2,,,,,,,,,,,,,,,,,,,,,,,,86.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.71015467383997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.71478656159289,,,,,,,,,,,,,,,,,67.14759526113295,,,,,,,,,,,,,,,,,,
250,rubert-mini-frida,,,,,,,,,,,,,,,,,,57.040400000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.66295,,,,,,,,,,,,,,,,,,,,,,,,,,71.1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3584,,,,,,,,,,,,,,,,,
251,stella-mrl-large-zh-v3.5-1792d,,,,,61.7962,,,,,,,,,,,,,,,,,,,81.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.96149593569953,,,,,,,,,,,,,,,,,66.43391960680063,,,,,,,,,,,,,,,,,,
